"0.0","28.79999999998836","35.42828282827131","42.05656565655425","48.6848484848372","55.31313131312014","61.94141414140309","68.56969696968604","75.19797979796897","81.82626262625192","88.45454545453487","95.08282828281781","101.71111111110076","108.33939393938371","114.96767676766666","121.5959595959496","128.22424242423256","134.85252525251548","141.48080808079845","148.10909090908137","154.73737373736432","161.36565656564727","167.99393939393022","174.62222222221317","181.25050505049612","187.87878787877906","194.507070707062","201.13535353534496","207.76363636362788","214.39191919191083","221.02020202019378","227.64848484847673","234.27676767675968","240.90505050504262","247.53333333332557","254.16161616160852","260.78989898989147","267.4181818181744","274.04646464645737","280.6747474747403","287.30303030302326","293.9313131313062","300.55959595958916","307.1878787878721","313.816161616155","320.444444444438","327.0727272727209","333.7010101010039","340.3292929292868","346.95757575756977","353.5858585858527","360.21414141413567","366.8424242424186","373.47070707070156","380.0989898989845","386.7272727272674","393.3555555555504","399.9838383838333","406.6121212121163","413.2404040403992","419.8686868686822","426.4969696969651","433.1252525252481","439.753535353531","446.38181818181397","453.0101010100969","459.6383838383798","466.2666666666628","472.8949494949457","479.5232323232287","486.1515151515116","492.7797979797946","499.4080808080775","506.0363636363605","512.6646464646434","519.2929292929264","525.9212121212092","532.5494949494922","539.1777777777752","545.8060606060582","552.434343434341","559.062626262624","565.690909090907","572.31919191919","578.9474747474728","585.5757575757558","592.2040404040388","598.8323232323216","605.4606060606046","612.0888888888876","618.7171717171706","625.3454545454534","631.9737373737364","638.6020202020194","645.2303030303024","651.8585858585852","658.4868686868682","665.1151515151512","671.743434343434","678.371717171717","685.0"
"308.39999999999964","243.04171187754145","243.10839050860992","243.17506913967838","243.24174777074685","243.30842640181532","243.3751050328838","243.44178366395226","243.50846229502073","243.5751409260892","243.64181955715767","243.70849818822614","243.77517681929461","243.84185545036308","243.90853408143155","243.97521271250002","244.0418913435685","244.10856997463696","244.17524860570543","244.2419272367739","244.30860586784237","244.37528449891084","244.4419631299793","244.50864176104778","244.57532039211625","244.64199902318472","244.7086776542532","244.77535628532166","244.84203491639013","244.9087135474586","244.97539217852707","245.04207080959554","245.108749440664","245.17542807173248","245.24210670280095","245.30878533386942","245.3754639649379","245.44214259600636","245.50882122707483","245.5754998581433","245.64217848921177","245.70885712028024","245.7755357513487","245.84221438241718","245.90889301348565","245.97557164455412","246.0422502756226","246.10892890669106","246.17560753775953","246.242286168828","246.30896479989647","246.37564343096494","246.4423220620334","246.50900069310188","246.57567932417035","246.64235795523882","246.7090365863073","246.77571521737576","246.84239384844423","246.9090724795127","246.97575111058117","247.04242974164964","247.1091083727181","247.17578700378658","247.24246563485505","247.30914426592352","247.375822896992","247.44250152806046","247.50918015912893","247.5758587901974","247.64253742126587","247.70921605233434","247.7758946834028","247.84257331447128","247.90925194553975","247.97593057660822","248.0426092076767","248.10928783874516","248.17596646981363","248.2426451008821","248.30932373195057","248.37600236301904","248.4426809940875","248.50935962515598","248.57603825622445","248.64271688729292","248.7093955183614","248.77607414942986","248.84275278049833","248.9094314115668","248.97611004263527","249.04278867370374","249.1094673047722","249.17614593584068","249.24282456690915","249.30950319797762","249.3761818290461","249.44286046011456","249.50953909118303","249.5762177222515","249.64289635331997"
"309.30707070707047","250.2776479806565","250.34432661172497","250.41100524279344","250.4776838738619","250.54436250493038","250.61104113599885","250.67771976706732","250.7443983981358","250.81107702920426","250.87775566027273","250.9444342913412","251.01111292240967","251.07779155347814","251.1444701845466","251.21114881561508","251.27782744668355","251.34450607775202","251.41118470882049","251.47786333988896","251.54454197095743","251.6112206020259","251.67789923309437","251.74457786416284","251.8112564952313","251.87793512629977","251.94461375736824","252.01129238843671","252.07797101950518","252.14464965057365","252.21132828164212","252.2780069127106","252.34468554377906","252.41136417484753","252.478042805916","252.54472143698447","252.61140006805294","252.67807869912141","252.74475733018988","252.81143596125835","252.87811459232682","252.9447932233953","253.01147185446376","253.07815048553223","253.1448291166007","253.21150774766917","253.27818637873764","253.3448650098061","253.41154364087458","253.47822227194305","253.54490090301152","253.61157953408","253.67825816514846","253.74493679621693","253.8116154272854","253.87829405835387","253.94497268942234","254.0116513204908","254.07832995155928","254.14500858262775","254.21168721369622","254.2783658447647","254.34504447583316","254.41172310690163","254.4784017379701","254.54508036903857","254.61175900010704","254.6784376311755","254.74511626224398","254.81179489331245","254.87847352438092","254.9451521554494","255.01183078651786","255.07850941758633","255.1451880486548","255.21186667972327","255.27854531079174","255.3452239418602","255.41190257292868","255.47858120399715","255.54525983506562","255.6119384661341","255.67861709720256","255.74529572827103","255.8119743593395","255.87865299040797","255.94533162147644","256.01201025254494","256.0786888836134","256.1453675146819","256.2120461457503","256.2787247768188","256.34540340788726","256.41208203895576","256.4787606700242","256.5454393010927","256.61211793216114","256.67879656322964","256.7454751942981","256.8121538253666","256.878832456435"
"310.2141414141413","257.1554754027737","257.2221540338421","257.2888326649106","257.35551129597906","257.42218992704755","257.488868558116","257.5555471891845","257.62222582025294","257.68890445132143","257.7555830823899","257.8222617134584","257.8889403445268","257.9556189755953","258.02229760666376","258.08897623773225","258.1556548688007","258.2223334998692","258.28901213093764","258.35569076200613","258.4223693930746","258.4890480241431","258.5557266552115","258.62240528628","258.6890839173485","258.75576254841695","258.8224411794854","258.8891198105539","258.9557984416224","259.02247707269083","259.0891557037593","259.1558343348278","259.22251296589627","259.2891915969647","259.35587022803315","259.42254885910165","259.48922749017015","259.5559061212386","259.62258475230703","259.68926338337553","259.75594201444403","259.8226206455125","259.88929927658097","259.9559779076494","260.0226565387179","260.08933516978635","260.15601380085485","260.2226924319233","260.2893710629918","260.35604969406023","260.42272832512873","260.4894069561972","260.55608558726567","260.6227642183341","260.6894428494026","260.75612148047105","260.82280011153955","260.889478742608","260.9561573736765","261.02283600474493","261.08951463581343","261.15619326688187","261.22287189795037","261.2895505290188","261.3562291600873","261.42290779115575","261.48958642222425","261.5562650532927","261.6229436843612","261.68962231542963","261.75630094649813","261.82297957756657","261.88965820863507","261.9563368397035","262.023015470772","262.08969410184045","262.15637273290895","262.2230513639774","262.2897299950459","262.35640862611433","262.42308725718283","262.48976588825127","262.55644451931977","262.6231231503882","262.6898017814567","262.75648041252515","262.82315904359365","262.8898376746621","262.9565163057306","263.02319493679903","263.0898735678675","263.15655219893597","263.22323083000447","263.2899094610729","263.3565880921414","263.42326672320985","263.48994535427835","263.5566239853468","263.6233026164153","263.68998124748373","263.7566598785522"
"311.1212121212121","263.6929170515553","263.75959568262374","263.82627431369224","263.8929529447607","263.9596315758292","264.0263102068976","264.0929888379661","264.15966746903456","264.22634610010306","264.2930247311715","264.35970336224","264.42638199330844","264.49306062437694","264.5597392554454","264.6264178865139","264.6930965175823","264.7597751486508","264.82645377971926","264.89313241078776","264.9598110418562","265.0264896729247","265.09316830399314","265.15984693506164","265.22652556613014","265.2932041971986","265.359882828267","265.4265614593355","265.493240090404","265.55991872147246","265.6265973525409","265.6932759836094","265.7599546146779","265.82663324574634","265.8933118768148","265.9599905078833","266.0266691389518","266.0933477700202","266.16002640108866","266.22670503215716","266.29338366322565","266.3600622942941","266.4267409253626","266.49341955643104","266.56009818749953","266.626776818568","266.6934554496365","266.7601340807049","266.8268127117734","266.89349134284186","266.96016997391035","267.0268486049788","267.0935272360473","267.16020586711574","267.22688449818423","267.2935631292527","267.3602417603212","267.4269203913896","267.4935990224581","267.56027765352655","267.62695628459505","267.6936349156635","267.760313546732","267.82699217780043","267.89367080886893","267.9603494399374","268.0270280710059","268.0937067020743","268.1603853331428","268.22706396421125","268.29374259527975","268.3604212263482","268.4270998574167","268.49377848848513","268.56045711955363","268.6271357506221","268.6938143816906","268.760493012759","268.8271716438275","268.89385027489595","268.96052890596445","269.0272075370329","269.0938861681014","269.16056479916983","269.22724343023833","269.2939220613068","269.3606006923753","269.4272793234437","269.4939579545122","269.56063658558065","269.62731521664915","269.6939938477176","269.7606724787861","269.82735110985453","269.89402974092303","269.9607083719915","270.02738700305997","270.0940656341284","270.1607442651969","270.22742289626535","270.29410152733385"
"312.02828282828295","269.9068187225669","269.97349735363537","270.04017598470386","270.1068546157723","270.1735332468408","270.24021187790925","270.30689050897774","270.3735691400462","270.4402477711147","270.5069264021831","270.5736050332516","270.64028366432007","270.70696229538856","270.773640926457","270.8403195575255","270.90699818859395","270.97367681966244","271.0403554507309","271.1070340817994","271.1737127128678","271.2403913439363","271.30706997500477","271.37374860607326","271.44042723714176","271.5071058682102","271.57378449927864","271.64046313034714","271.70714176141564","271.7738203924841","271.8404990235525","271.907177654621","271.9738562856895","272.04053491675796","272.1072135478264","272.1738921788949","272.2405708099634","272.30724944103184","272.3739280721003","272.4406067031688","272.5072853342373","272.5739639653057","272.6406425963742","272.70732122744266","272.77399985851116","272.8406784895796","272.9073571206481","272.97403575171654","273.04071438278504","273.1073930138535","273.174071644922","273.2407502759904","273.3074289070589","273.37410753812736","273.44078616919586","273.5074648002643","273.5741434313328","273.64082206240124","273.70750069346974","273.7741793245382","273.8408579556067","273.9075365866751","273.9742152177436","274.04089384881206","274.10757247988056","274.174251110949","274.2409297420175","274.30760837308594","274.37428700415444","274.4409656352229","274.5076442662914","274.5743228973598","274.6410015284283","274.70768015949676","274.77435879056526","274.8410374216337","274.9077160527022","274.97439468377064","275.04107331483914","275.1077519459076","275.1744305769761","275.2411092080445","275.307787839113","275.37446647018146","275.44114510124996","275.5078237323184","275.5745023633869","275.64118099445534","275.70785962552384","275.7745382565923","275.8412168876608","275.9078955187292","275.9745741497977","276.04125278086616","276.10793141193466","276.1746100430031","276.2412886740716","276.30796730514004","276.37464593620854","276.441324567277","276.5080031983455"
"312.9353535353538","275.8131925078226","275.879871138891","275.9465497699595","276.01322840102796","276.07990703209646","276.1465856631649","276.2132642942334","276.27994292530184","276.34662155637034","276.4133001874388","276.4799788185073","276.5466574495757","276.6133360806442","276.68001471171266","276.74669334278116","276.8133719738496","276.8800506049181","276.94672923598654","277.01340786705504","277.0800864981235","277.146765129192","277.2134437602604","277.2801223913289","277.34680102239736","277.41347965346586","277.48015828453435","277.5468369156028","277.61351554667124","277.68019417773974","277.74687280880823","277.8135514398767","277.8802300709451","277.9469087020136","278.0135873330821","278.08026596415056","278.146944595219","278.2136232262875","278.280301857356","278.34698048842444","278.4136591194929","278.4803377505614","278.5470163816299","278.6136950126983","278.6803736437668","278.74705227483526","278.81373090590375","278.8804095369722","278.9470881680407","279.01376679910913","279.08044543017763","279.1471240612461","279.2138026923146","279.280481323383","279.3471599544515","279.41383858551995","279.48051721658845","279.5471958476569","279.6138744787254","279.68055310979383","279.7472317408623","279.8139103719308","279.8805890029993","279.9472676340677","280.0139462651362","280.08062489620465","280.14730352727315","280.2139821583416","280.2806607894101","280.34733942047853","280.41401805154703","280.4806966826155","280.547375313684","280.6140539447524","280.6807325758209","280.74741120688935","280.81408983795785","280.8807684690263","280.9474471000948","281.01412573116323","281.08080436223173","281.1474829933002","281.21416162436867","281.2808402554371","281.3475188865056","281.41419751757405","281.48087614864255","281.547554779711","281.6142334107795","281.68091204184793","281.74759067291643","281.8142693039849","281.88094793505337","281.9476265661218","282.0143051971903","282.08098382825875","282.14766245932725","282.2143410903957","282.2810197214642","282.34769835253263","282.41437698360113"
"313.8424242424246","281.4272580560267","281.49393668709513","281.5606153181636","281.62729394923207","281.69397258030057","281.760651211369","281.8273298424375","281.89400847350595","281.96068710457445","282.0273657356429","282.0940443667114","282.1607229977798","282.2274016288483","282.29408025991677","282.36075889098527","282.4274375220537","282.4941161531222","282.56079478419065","282.62747341525915","282.6941520463276","282.7608306773961","282.8275093084645","282.894187939533","282.9608665706015","283.02754520166997","283.0942238327384","283.1609024638069","283.2275810948754","283.29425972594385","283.3609383570123","283.4276169880808","283.4942956191493","283.5609742502177","283.62765288128617","283.69433151235467","283.76101014342316","283.8276887744916","283.89436740556005","283.96104603662855","284.02772466769704","284.0944032987655","284.161081929834","284.2277605609024","284.2944391919709","284.36111782303936","284.42779645410786","284.4944750851763","284.5611537162448","284.62783234731324","284.69451097838174","284.7611896094502","284.8278682405187","284.8945468715871","284.9612255026556","285.02790413372406","285.09458276479256","285.161261395861","285.2279400269295","285.29461865799794","285.36129728906644","285.4279759201349","285.4946545512034","285.5613331822718","285.6280118133403","285.69469044440876","285.76136907547726","285.8280477065457","285.8947263376142","285.96140496868264","286.02808359975114","286.0947622308196","286.1614408618881","286.2281194929565","286.294798124025","286.36147675509346","286.42815538616196","286.4948340172304","286.5615126482989","286.62819127936734","286.69486991043584","286.7615485415043","286.8282271725728","286.8949058036412","286.9615844347097","287.02826306577816","287.09494169684666","287.1616203279151","287.2282989589836","287.29497759005204","287.36165622112054","287.428334852189","287.4950134832575","287.5616921143259","287.6283707453944","287.69504937646286","287.76172800753136","287.8284066385998","287.8950852696683","287.96176390073674","288.02844253180524"
"314.74949494949544","286.7634817908354","286.8301604219038","286.8968390529723","286.96351768404077","287.03019631510927","287.0968749461777","287.1635535772462","287.23023220831465","287.29691083938314","287.3635894704516","287.4302681015201","287.4969467325885","287.563625363657","287.63030399472547","287.69698262579396","287.7636612568624","287.8303398879309","287.89701851899935","287.96369715006784","288.0303757811363","288.0970544122048","288.1637330432732","288.2304116743417","288.29709030541017","288.36376893647866","288.43044756754716","288.4971261986156","288.56380482968405","288.63048346075254","288.69716209182104","288.7638407228895","288.8305193539579","288.8971979850264","288.9638766160949","289.03055524716336","289.0972338782318","289.1639125093003","289.2305911403688","289.29726977143724","289.3639484025057","289.4306270335742","289.4973056646427","289.5639842957111","289.6306629267796","289.69734155784806","289.76402018891656","289.830698819985","289.8973774510535","289.96405608212194","290.03073471319044","290.0974133442589","290.1640919753274","290.2307706063958","290.2974492374643","290.36412786853276","290.43080649960126","290.4974851306697","290.5641637617382","290.63084239280664","290.6975210238751","290.7641996549436","290.8308782860121","290.8975569170805","290.964235548149","291.03091417921746","291.09759281028596","291.1642714413544","291.2309500724229","291.29762870349134","291.36430733455984","291.4309859656283","291.4976645966968","291.5643432277652","291.6310218588337","291.69770048990216","291.76437912097066","291.8310577520391","291.8977363831076","291.96441501417604","292.03109364524454","292.097772276313","292.1644509073815","292.2311295384499","292.2978081695184","292.36448680058686","292.43116543165536","292.4978440627238","292.5645226937923","292.63120132486074","292.69787995592924","292.7645585869977","292.8312372180662","292.8979158491346","292.9645944802031","293.03127311127156","293.09795174234006","293.1646303734085","293.231309004477","293.29798763554544","293.36466626661394"
"315.6565656565663","291.8356141881929","291.90229281926133","291.96897145032983","292.0356500813983","292.1023287124668","292.1690073435352","292.2356859746037","292.30236460567215","292.36904323674065","292.4357218678091","292.5024004988776","292.56907912994603","292.63575776101453","292.702436392083","292.76911502315147","292.8357936542199","292.9024722852884","292.96915091635685","293.03582954742535","293.1025081784938","293.1691868095623","293.23586544063073","293.30254407169923","293.36922270276773","293.43590133383617","293.5025799649046","293.5692585959731","293.6359372270416","293.70261585811005","293.7692944891785","293.835973120247","293.9026517513155","293.96933038238393","294.0360090134524","294.10268764452087","294.16936627558937","294.2360449066578","294.30272353772625","294.36940216879475","294.43608079986325","294.5027594309317","294.5694380620002","294.63611669306863","294.7027953241371","294.76947395520557","294.83615258627407","294.9028312173425","294.969509848411","295.03618847947945","295.10286711054795","295.1695457416164","295.2362243726849","295.30290300375333","295.3695816348218","295.43626026589027","295.50293889695877","295.5696175280272","295.6362961590957","295.70297479016415","295.76965342123265","295.8363320523011","295.9030106833696","295.969689314438","296.0363679455065","296.10304657657497","296.16972520764347","296.2364038387119","296.3030824697804","296.36976110084885","296.43643973191735","296.5031183629858","296.5697969940543","296.6364756251227","296.7031542561912","296.76983288725967","296.83651151832817","296.9031901493966","296.9698687804651","297.03654741153355","297.10322604260205","297.1699046736705","297.236583304739","297.3032619358074","297.3699405668759","297.43661919794437","297.50329782901287","297.5699764600813","297.6366550911498","297.70333372221825","297.77001235328675","297.8366909843552","297.9033696154237","297.9700482464921","298.0367268775606","298.10340550862907","298.17008413969756","298.236762770766","298.3034414018345","298.37012003290295","298.43679866397144"
